0.284310	0.004027	0	0	0	0	-1.234615	0.329282	130.159943	-0.008000	-0.016000	1.016000	0.271416	-0.153948	-0.368585	-135.313614	-154.312027	-407.009491	-135.313614	-154.312027	-407.009491	1640	1640	1640	1640
0.308931	0.004019	0	0	0	0	-1.240756	0.320037	130.162598	0.000000	-0.024000	1.020000	-0.481084	-0.416448	-0.053585	-136.233612	-153.398499	-405.971741	-136.233612	-153.398499	-405.971741	1640	1640	1640	1640
0.333573	0.004021	0	0	0	0	-1.234860	0.315306	130.159210	0.000000	-0.016000	1.020000	-0.026084	-0.258948	-0.561085	-134.393616	-153.398499	-404.933990	-134.393616	-153.398499	-404.933990	1640	1640	1640	1640
0.358223	0.004023	0	0	0	0	-1.239640	0.323167	130.156357	0.000000	-0.028000	1.012000	0.148916	0.266052	-0.368585	-135.313614	-153.398499	-405.971741	-135.313614	-153.398499	-405.971741	1640	1640	1640	1640
0.382866	0.004024	0	0	0	0	-1.243996	0.326877	130.160599	-0.012000	-0.012000	1.020000	-0.446084	-0.101448	0.348915	-136.233612	-153.398499	-404.933990	-136.233612	-153.398499	-404.933990	1640	1640	1640	1640
0.407477	0.004018	0	0	0	0	-1.245182	0.333019	130.164032	-0.008000	-0.024000	1.016000	0.166416	-0.031447	0.173915	-136.233612	-153.398499	-405.971741	-136.233612	-153.398499	-405.971741	1640	1640	1640	1640
0.432187	0.004035	0	0	0	0	-1.272862	0.328195	130.171997	-0.008033	-0.033676	0.996302	0.078916	-0.223947	0.121415	-134.393616	-154.312027	-405.971741	-140.682678	-151.189835	-405.971924	1640	1640	1640	1640
0.456884	0.004029	0	0	0	0	-1.321823	0.314631	130.186066	-0.007942	-0.039885	0.983306	-0.218584	0.248553	-0.316085	-135.313614	-153.398499	-405.971741	-143.541321	-149.744537	-405.972412	1640	1640	1640	1640
0.481621	0.004104	0	0	0	0	-1.383241	0.299565	130.200943	-0.007761	-0.043135	0.976256	0.026416	0.283553	-0.316085	-135.313614	-154.312027	-405.971741	-144.990005	-148.997070	-405.973114	1640	1640	1640	1640
0.507258	0.004025	0	0	0	0	-1.446420	0.280001	130.221069	-0.007159	-0.044296	0.974521	0.323916	-0.241448	0.173915	-135.313614	-154.312027	-405.971741	-145.259048	-148.885727	-405.973999	1640	1640	1640	1640
0.532385	0.004061	0	0	0	0	-1.503072	0.262964	130.238342	-0.006585	-0.043136	0.976872	0.043916	-0.328948	0.191415	-135.313614	-152.484985	-407.009491	-144.620743	-149.205856	-406.006073	1640	1640	1640	1640
0.557288	0.004024	0	0	0	0	-1.553914	0.249398	130.255630	-0.005940	-0.040505	0.982126	0.253916	-0.276448	-0.088585	-135.313614	-153.398499	-405.971741	-143.356018	-149.776215	-406.005707	1640	1640	1640	1640
0.581928	0.004024	0	0	0	0	-1.588037	0.238415	130.265137	-0.005375	-0.037103	0.988961	0.288916	-0.153948	-0.228585	-135.313614	-154.312027	-404.933990	-141.728409	-150.537598	-405.962921	1640	1640	1640	1640
0.606579	0.004031	0	0	0	0	-1.614846	0.233877	130.276138	-0.004903	-0.033437	0.996417	0.166416	0.073552	0.243915	-136.233612	-153.398499	-405.971741	-139.931793	-151.418137	-405.904510	1640	1640	1640	1640
0.631259	0.004032	0	0	0	0	-1.623215	0.233373	130.277420	-0.004623	-0.029901	1.003619	0.726416	-0.048948	-0.158585	-136.233612	-153.398499	-404.933990	-138.256577	-152.253754	-405.835480	1640	1640	1640	1640
0.656009	0.004023	0	0	0	0	-1.626602	0.234356	130.275726	-0.004368	-0.026901	1.010178	0.008916	0.003552	-0.456085	-135.313614	-153.398499	-405.971741	-136.776245	-152.977280	-405.718719	1640	1640	1640	1640
0.680722	0.004023	0	0	0	0	-1.623035	0.256731	130.271942	-0.004140	-0.024544	1.015778	0.008916	4.553553	-0.298585	-135.313614	-154.312027	-405.971741	-135.542694	-153.583069	-405.644165	1640	1640	1640	1640
0.705382	0.004027	0	0	0	0	-1.612403	0.265108	130.266968	-0.003887	-0.022815	1.019998	-0.061084	0.388552	0.051415	-134.393616	-153.398499	-404.933990	-134.588959	-154.002579	-405.556152	1640	1640	1640	1640
0.730015	0.004019	0	0	0	0	-1.599456	0.275748	130.263123	-0.003667	-0.021658	1.022872	0.043916	0.353552	0.173915	-135.313614	-153.398499	-407.009491	-133.892929	-154.258469	-405.500397	1640	1640	1640	1640
0.754657	0.004023	0	0	0	0	-1.585043	0.284947	130.255585	-0.003965	-0.020781	1.024678	-0.201084	-0.153948	-0.351085	-135.313614	-153.398499	-405.971741	-133.491104	-154.421371	-405.526337	1640	1640	1640	1640
0.779309	0.004021	0	0	0	0	-1.565257	0.295081	130.245743	-0.004849	-0.019882	1.025394	0.323916	-0.066447	-0.193585	-135.313614	-153.398499	-405.971741	-133.343842	-154.465103	-405.583923	1640	1640	1640	1640
0.803949	0.004026	0	0	0	0	-1.549305	0.305563	130.236221	-0.005482	-0.018908	1.025062	-0.253584	-0.083948	-0.351085	-134.393616	-154.312027	-405.971741	-133.390411	-154.460922	-405.610809	1640	1640	1640	1640
0.828608	0.004029	0	0	0	0	-1.530387	0.321187	130.232269	-0.005930	-0.018624	1.023914	0.201416	0.388552	0.016415	-134.393616	-154.312027	-408.047272	-133.518158	-154.445358	-405.715576	1640	1640	1640	1640
0.853981	0.004095	0	0	0	0	-1.517555	0.332402	130.229736	-0.006038	-0.018659	1.022534	-0.428584	-0.486448	-0.106085	-135.313614	-153.398499	-405.971741	-133.697647	-154.326035	-405.821686	1640	1640	1640	1640
0.879454	0.004037	0	0	0	0	-1.497286	0.339947	130.226639	-0.006051	-0.018970	1.021023	0.603916	-0.311448	-0.071085	-134.393616	-153.398499	-404.933990	-133.933380	-154.150528	-405.874329	1640	1640	1640	1640
0.904427	0.004042	0	0	0	0	-1.483174	0.343375	130.225540	-0.006045	-0.019619	1.019423	-0.148584	-0.503948	-0.071085	-134.393616	-153.398499	-405.971741	-134.149231	-153.955505	-405.944458	1640	1640	1640	1640
0.929100	0.004029	0	0	0	0	-1.468151	0.348943	130.226517	-0.005910	-0.020084	1.018162	0.253916	-0.101448	0.278915	-134.393616	-152.484985	-404.933990	-134.331985	-153.734879	-405.977478	1640	1640	1640	1640
0.953765	0.004021	0	0	0	0	-1.459699	0.354192	130.228027	-0.005711	-0.020601	1.016994	-0.183584	-0.031447	0.296415	-134.393616	-155.225540	-405.971741	-134.518250	-153.492401	-405.974762	1640	1640	1640	1640
0.978450	0.004021	0	0	0	0	-1.448272	0.360016	130.225723	-0.005918	-0.020665	1.016192	0.446416	0.283553	0.016415	-135.313614	-154.312027	-405.971741	-134.683060	-153.406219	-405.972809	1640	1640	1640	1640
1.003905	0.004022	0	0	0	0	-1.437487	0.363958	130.226456	-0.006006	-0.020963	1.015688	0.201416	0.248553	0.068915	-135.313614	-152.484985	-404.933990	-134.816238	-153.355804	-405.960785	1640	1640	1640	1640
1.028577	0.004031	0	0	0	0	-1.429735	0.370628	130.227737	-0.005838	-0.021328	1.015716	0.166416	0.231052	0.068915	-135.313614	-153.398499	-405.971741	-134.950439	-153.279877	-405.905579	1640	1640	1640	1640
1.053284	0.004037	0	0	0	0	-1.428768	0.372960	130.223526	-0.005781	-0.021879	1.015950	-0.201084	-0.136448	-0.263585	-134.393616	-153.398499	-407.009491	-135.028534	-153.233154	-405.881042	1640	1640	1640	1640
1.077961	0.004020	0	0	0	0	-1.425442	0.374684	130.225006	-0.005772	-0.022729	1.015972	-0.166084	0.126053	0.331415	-133.473618	-153.398499	-404.933990	-135.006012	-153.212234	-405.887177	1640	1640	1640	1640
1.102582	0.004018	0	0	0	0	-1.427187	0.377629	130.225723	-0.005690	-0.023656	1.016143	-0.428584	0.038552	-0.158585	-135.313614	-152.484985	-404.933990	-134.966599	-153.202988	-405.811584	1640	1640	1640	1640
1.127231	0.004029	0	0	0	0	-1.425219	0.381391	130.222702	-0.005406	-0.024298	1.016382	0.586416	0.371052	0.051415	-134.393616	-153.398499	-407.009491	-134.938843	-153.170959	-405.743652	1640	1640	1640	1640
1.151868	0.004025	0	0	0	0	-1.427446	0.384081	130.221603	-0.005149	-0.024611	1.016747	-0.166084	0.143552	-0.071085	-134.393616	-153.398499	-404.933990	-134.828278	-153.209808	-405.679688	1640	1640	1640	1640
1.176504	0.004024	0	0	0	0	-1.432946	0.382674	130.221405	-0.004820	-0.024890	1.016844	-0.113584	-0.171448	-0.421085	-134.393616	-153.398499	-404.933990	-134.700989	-153.262863	-405.569153	1640	1640	1640	1640
1.201256	0.004113	0	0	0	0	-1.434183	0.382897	130.220963	-0.004424	-0.025087	1.017152	-0.043584	-0.066447	-0.246085	-135.313614	-154.312027	-405.971741	-134.633102	-153.323807	-405.443726	1640	1640	1640	1640
1.226279	0.004078	0	0	0	0	-1.436354	0.382140	130.223419	-0.003865	-0.025211	1.017172	-0.271084	0.003552	0.418915	-134.393616	-152.484985	-405.971741	-134.612167	-153.390442	-405.385681	1640	1640	1640	1640
1.250959	0.004044	0	0	0	0	-1.436620	0.383070	130.221359	-0.003505	-0.024591	1.017276	-0.131084	0.161052	-0.211085	-135.313614	-153.398499	-403.896210	-134.587784	-153.460648	-405.320984	1640	1640	1640	1640
1.275690	0.004017	0	0	0	0	-1.435898	0.385913	130.217773	-0.003423	-0.023972	1.017336	-0.148584	0.371052	-0.141085	-134.393616	-153.398499	-405.971741	-134.595459	-153.516144	-405.223846	1640	1640	1640	1640
1.300332	0.004022	0	0	0	0	-1.430262	0.384090	130.212723	-0.003419	-0.023286	1.017405	0.183916	-0.066447	-0.368585	-134.393616	-153.398499	-403.896210	-134.628159	-153.591522	-405.143463	1640	1640	1640	1640
1.324957	0.004021	0	0	0	0	-1.428766	0.383199	130.209000	-0.003417	-0.022938	1.016887	-0.026084	-0.083948	-0.053585	-135.313614	-153.398499	-407.009491	-134.668594	-153.639771	-405.080811	1640	1640	1640	1640
1.349612	0.004028	0	0	0	0	-1.426058	0.383092	130.206329	-0.003630	-0.022234	1.016580	-0.358584	0.231052	-0.001085	-134.393616	-153.398499	-405.971741	-134.700272	-153.699265	-405.087433	1640	1640	1640	1640
1.374277	0.004022	0	0	0	0	-1.419872	0.385399	130.204529	-0.003956	-0.021610	1.016298	0.166416	0.266052	-0.246085	-134.393616	-152.484985	-405.971741	-134.698364	-153.698990	-405.158600	1640	1640	1640	1640
1.398898	0.004020	0	0	0	0	-1.412237	0.386423	130.203552	-0.004212	-0.021151	1.016183	-0.061084	-0.083948	0.068915	-134.393616	-153.398499	-404.933990	-134.715179	-153.649384	-405.220856	1640	1640	1640	1640
1.423540	0.004022	0	0	0	0	-1.410347	0.386350	130.199951	-0.004532	-0.020971	1.016501	-0.131084	-0.083948	-0.438585	-135.313614	-154.312027	-405.971741	-134.736343	-153.618668	-405.274841	1640	1640	1640	1640
1.448227	0.004027	0	0	0	0	-1.403056	0.388743	130.198349	-0.004699	-0.020980	1.016992	0.551416	-0.153948	-0.158585	-135.313614	-154.312027	-404.933990	-134.757324	-153.654388	-405.314453	1640	1640	1640	1640
1.472912	0.004023	0	0	0	0	-1.403946	0.385594	130.197693	-0.004837	-0.021240	1.017549	-0.481084	-0.328948	-0.088585	-133.473618	-153.398499	-405.971741	-134.757019	-153.709396	-405.343628	1640	1640	1640	1640
1.498374	0.004022	0	0	0	0	-1.400832	0.382658	130.199326	-0.004987	-0.021476	1.018093	-0.393584	-0.416448	0.313915	-135.313614	-153.398499	-407.009491	-134.711456	-153.724533	-405.479156	1640	1640	1640	1640
1.523279	0.004022	0	0	0	0	-1.396866	0.384997	130.200531	-0.005164	-0.021786	1.018625	-0.166084	0.248553	-0.088585	-136.233612	-153.398499	-404.933990	-134.748123	-153.708511	-405.648041	1640	1640	1640	1640
1.548022	0.004116	0	0	0	0	-1.388920	0.388344	130.199997	-0.005303	-0.021874	1.018780	0.113916	0.178552	-0.018585	-134.393616	-153.398499	-405.971741	-134.838348	-153.670486	-405.676147	1640	1640	1640	1640
1.573120	0.004029	0	0	0	0	-1.386527	0.386847	130.199951	-0.005109	-0.022165	1.019110	-0.148584	-0.013948	0.103915	-134.393616	-153.398499	-405.971741	-134.876541	-153.619171	-405.704865	1640	1640	1640	1640
1.597751	0.004018	0	0	0	0	-1.384189	0.388968	130.201157	-0.005296	-0.022539	1.019353	-0.288584	0.108552	-0.123585	-133.473618	-153.398499	-403.896210	-134.942688	-153.562195	-405.678345	1640	1640	1640	1640
1.622392	0.004031	0	0	0	0	-1.381562	0.387099	130.202408	-0.005541	-0.022327	1.019441	0.026416	0.108552	-0.088585	-135.313614	-152.484985	-404.933990	-134.947266	-153.478333	-405.548523	1640	1640	1640	1640
1.647058	0.004023	0	0	0	0	-1.379964	0.388050	130.199677	-0.005479	-0.022027	1.019137	0.393916	0.091052	-0.438585	-135.313614	-153.398499	-405.971741	-134.981827	-153.341110	-405.459900	1640	1640	1640	1640
1.672135	0.004070	0	0	0	0	-1.379518	0.387439	130.202820	-0.005468	-0.021924	1.018620	0.131416	0.266052	0.033915	-135.313614	-153.398499	-404.933990	-135.035934	-153.235474	-405.405823	1640	1640	1640	1640
1.696941	0.004041	0	0	0	0	-1.374130	0.386190	130.200989	-0.005553	-0.021570	1.018350	0.166416	0.126053	-0.158585	-135.313614	-153.398499	-405.971741	-135.100082	-153.170181	-405.336639	1640	1640	1640	1640
1.721653	0.004036	0	0	0	0	-1.370787	0.385274	130.204239	-0.005486	-0.021143	1.018256	-0.288584	-0.276448	0.243915	-133.473618	-153.398499	-405.971741	-135.111053	-153.140747	-405.329865	1640	1640	1640	1640
1.746366	0.004022	0	0	0	0	-1.367139	0.387041	130.204010	-0.005310	-0.021106	1.018405	0.218916	0.441052	-0.088585	-135.313614	-153.398499	-405.971741	-135.044052	-153.140610	-405.379333	1640	1640	1640	1640
1.771044	0.004025	0	0	0	0	-1.361872	0.388752	130.206741	-0.005444	-0.021278	1.018384	0.166416	0.213552	0.051415	-135.313614	-154.312027	-405.971741	-135.008865	-153.189926	-405.466980	1640	1640	1640	1640
1.795667	0.004023	0	0	0	0	-1.354665	0.387269	130.205658	-0.005345	-0.021407	1.017977	0.253916	0.371052	-0.211085	-135.313614	-154.312027	-407.009491	-134.964493	-153.278336	-405.586700	1640	1640	1640	1640
1.820287	0.004022	0	0	0	0	-1.351975	0.389547	130.206940	-0.005270	-0.021390	1.017704	0.113916	0.196052	-0.316085	-134.393616	-152.484985	-404.933990	-134.925293	-153.369385	-405.725952	1640	1640	1640	1640
1.844919	0.004016	0	0	0	0	-1.349448	0.389093	130.205246	-0.005255	-0.021513	1.017351	0.113916	-0.171448	0.068915	-134.393616	-152.484985	-407.009491	-134.851166	-153.363129	-405.834747	1640	1640	1640	1640
1.869612	0.004047	0	0	0	0	-1.350126	0.387987	130.207916	-0.005137	-0.021402	1.017089	0.061416	-0.118948	0.173915	-135.313614	-153.398499	-404.933990	-134.784805	-153.311920	-405.944702	1640	1640	1640	1640
1.894512	0.004199	0	0	0	0	-1.342395	0.387863	130.206451	-0.005289	-0.021328	1.017068	0.568916	0.336052	-0.071085	-134.393616	-152.484985	-403.896210	-134.726532	-153.228012	-405.881958	1640	1640	1640	1640
1.919420	0.004132	0	0	0	0	-1.338093	0.386188	130.205872	-0.005331	-0.021296	1.017003	0.078916	0.091052	0.016415	-134.393616	-153.398499	-405.971741	-134.654907	-153.129974	-405.730042	1640	1640	1640	1640
1.944045	0.004022	0	0	0	0	-1.336252	0.385159	130.207611	-0.005515	-0.021203	1.017134	0.131416	-0.311448	-0.001085	-135.313614	-154.312027	-405.971741	-134.588852	-153.088806	-405.636993	1640	1640	1640	1640
1.968680	0.004020	0	0	0	0	-1.337996	0.385596	130.211533	-0.005518	-0.021148	1.017364	-0.498584	0.056052	0.278915	-134.393616	-152.484985	-403.896210	-134.565155	-153.098740	-405.533600	1640	1640	1640	1640
1.994189	0.004030	0	0	0	0	-1.337313	0.388352	130.211777	-0.005822	-0.020961	1.017218	-0.026084	0.003552	0.138915	-134.393616	-153.398499	-405.971741	-134.576904	-153.107544	-405.389221	1640	1640	1640	1640
2.018922	0.004022	0	0	0	0	-1.330572	0.387511	130.210602	-0.006195	-0.020410	1.017016	0.586416	-0.398948	-0.071085	-135.313614	-153.398499	-405.971741	-134.605927	-153.138916	-405.321564	1640	1640	1640	1640
2.043590	0.004029	0	0	0	0	-1.320801	0.387720	130.211395	-0.006657	-0.020418	1.017091	0.253916	-0.153948	0.138915	-134.393616	-153.398499	-404.933990	-134.678116	-153.184555	-405.265839	1640	1640	1640	1640
2.068281	0.004033	0	0	0	0	-1.316604	0.392169	130.212112	-0.007157	-0.020498	1.017432	0.131416	0.073552	0.261415	-134.393616	-153.398499	-405.971741	-134.716309	-153.237045	-405.227570	1640	1640	1640	1640
2.093057	0.004028	0	0	0	0	-1.315596	0.397783	130.216949	-0.007450	-0.020655	1.017866	0.026416	0.003552	0.156415	-134.393616	-153.398499	-405.971741	-134.761688	-153.290253	-405.262115	1640	1640	1640	1640
2.117714	0.004024	0	0	0	0	-1.314542	0.401425	130.217850	-0.007595	-0.020146	1.018108	-0.131084	0.143552	-0.176085	-134.393616	-153.398499	-404.933990	-134.772705	-153.339478	-405.317230	1640	1640	1640	1640
2.142366	0.004023	0	0	0	0	-1.310511	0.400595	130.217667	-0.007436	-0.019761	1.018068	0.113916	-0.381447	-0.333585	-135.313614	-152.484985	-404.933990	-134.802444	-153.372040	-405.326691	1640	1640	1640	1640
2.167020	0.004018	0	0	0	0	-1.307666	0.402351	130.218338	-0.006996	-0.019656	1.017988	-0.061084	0.073552	-0.193585	-135.313614	-152.484985	-405.971741	-134.868057	-153.329468	-405.332245	1640	1640	1640	1640
2.191731	0.004031	0	0	0	0	-1.303932	0.404525	130.219513	-0.006336	-0.019511	1.017843	0.271416	0.353552	0.313915	-135.313614	-152.484985	-404.933990	-134.911270	-153.226318	-405.330444	1640	1640	1640	1640
2.216348	0.004025	0	0	0	0	-1.299999	0.403383	130.219879	-0.005764	-0.019001	1.017753	0.026416	0.161052	0.051415	-135.313614	-151.571457	-404.933990	-134.969940	-153.059067	-405.295837	1640	1640	1640	1640
2.241436	0.004140	0	0	0	0	-1.291212	0.400687	130.222855	-0.005341	-0.018892	1.017314	0.201416	0.038552	0.086415	-135.313614	-153.398499	-405.971741	-135.043137	-152.914154	-405.299835	1640	1640	1640	1640
2.266217	0.004021	0	0	0	0	-1.288188	0.396636	130.224045	-0.005238	-0.019057	1.017036	0.078916	-0.013948	-0.246085	-135.313614	-151.571457	-405.971741	-135.121078	-152.791656	-405.360077	1640	1640	1640	1640
2.290904	0.004037	0	0	0	0	-1.287050	0.393564	130.228287	-0.005126	-0.019420	1.017075	-0.166084	-0.066447	0.401415	-135.313614	-153.398499	-405.971741	-135.152176	-152.659363	-405.358521	1640	1640	1640	1640
2.315599	0.004023	0	0	0	0	-1.287299	0.391892	130.235153	-0.005083	-0.019893	1.017158	-0.236084	0.091052	0.208915	-135.313614	-153.398499	-404.933990	-135.181427	-152.614990	-405.360657	1640	1640	1640	1640
2.340229	0.004021	0	0	0	0	-1.285541	0.387835	130.235336	-0.005326	-0.020676	1.017089	0.166416	0.283553	-0.193585	-134.393616	-152.484985	-405.971741	-135.205078	-152.638626	-405.337341	1640	1640	1640	1640
2.364854	0.004023	0	0	0	0	-1.284628	0.383748	130.237808	-0.005733	-0.021690	1.017099	0.218916	0.073552	0.121415	-134.393616	-153.398499	-404.933990	-135.162231	-152.678864	-405.333832	1640	1640	1640	1640
2.389504	0.004020	0	0	0	0	-1.286981	0.382347	130.238770	-0.005957	-0.022631	1.017166	0.218916	-0.066447	0.261415	-135.313614	-152.484985	-404.933990	-135.118668	-152.760544	-405.347351	1640	1640	1640	1640
2.414160	0.004027	0	0	0	0	-1.289937	0.379650	130.240707	-0.005734	-0.023108	1.017075	-0.096084	0.126053	0.051415	-134.393616	-153.398499	-403.896210	-135.074951	-152.833984	-405.300568	1640	1640	1640	1640
2.438796	0.004031	0	0	0	0	-1.294211	0.376429	130.237991	-0.005383	-0.023400	1.017222	-0.446084	-0.398948	-0.403585	-135.313614	-153.398499	-404.933990	-134.994370	-152.980423	-405.207306	1640	1640	1640	1640
2.463445	0.004021	0	0	0	0	-1.295111	0.374073	130.237885	-0.005121	-0.023375	1.017256	0.148916	-0.398948	-0.158585	-135.313614	-152.484985	-404.933990	-134.953140	-153.106064	-405.114563	1640	1640	1640	1640
2.489096	0.004215	0	0	0	0	-1.291611	0.375385	130.241074	-0.004827	-0.023164	1.017154	0.411416	0.528552	0.068915	-133.473618	-152.484985	-404.933990	-134.846024	-153.191498	-405.030243	1640	1640	1640	1640
2.513988	0.004041	0	0	0	0	-1.289906	0.376926	130.242508	-0.004624	-0.022818	1.016905	0.183916	0.143552	0.208915	-134.393616	-153.398499	-405.971741	-134.677643	-153.231308	-404.990479	1640	1640	1640	1640
2.538770	0.004040	0	0	0	0	-1.288723	0.373292	130.240341	-0.004857	-0.022439	1.016864	-0.376084	-0.416448	-0.438585	-134.393616	-153.398499	-405.971741	-134.571396	-153.231918	-405.093475	1640	1640	1640	1640
2.563728	0.004120	0	0	0	0	-1.291093	0.372308	130.240738	-0.005229	-0.021449	1.017110	-0.026084	-0.013948	-0.018585	-134.393616	-153.398499	-405.971741	-134.484833	-153.238831	-405.254242	1640	1640	1640	1640
2.588524	0.004019	0	0	0	0	-1.287660	0.371258	130.238449	-0.005705	-0.020605	1.017378	0.096416	0.266052	0.033915	-135.313614	-153.398499	-404.933990	-134.465775	-153.257721	-405.425140	1640	1640	1640	1640
2.613174	0.004020	0	0	0	0	-1.280209	0.371366	130.237274	-0.005945	-0.020253	1.017423	0.516416	0.178552	-0.508585	-134.393616	-152.484985	-404.933990	-134.495575	-153.256516	-405.521057	1640	1640	1640	1640
2.637851	0.004030	0	0	0	0	-1.276907	0.374056	130.239624	-0.006075	-0.019815	1.017299	0.061416	0.248553	0.033915	-134.393616	-153.398499	-404.933990	-134.509506	-153.243591	-405.494354	1640	1640	1640	1640
2.662489	0.004021	0	0	0	0	-1.271839	0.373279	130.240967	-0.006109	-0.019966	1.017105	-0.043584	-0.188947	-0.053585	-134.393616	-153.398499	-404.933990	-134.510345	-153.247086	-405.418549	1640	1640	1640	1640
2.687127	0.004022	0	0	0	0	-1.273637	0.374346	130.241119	-0.005961	-0.020625	1.017134	-0.166084	-0.048948	0.278915	-134.393616	-153.398499	-405.971741	-134.545105	-153.262604	-405.430786	1640	1640	1640	1640
2.711812	0.004020	0	0	0	0	-1.275473	0.372120	130.244232	-0.005909	-0.021344	1.017092	-0.201084	-0.206448	0.051415	-134.393616	-152.484985	-404.933990	-134.566437	-153.258453	-405.463715	1640	1640	1640	1640
2.736507	0.004028	0	0	0	0	-1.273514	0.371571	130.245270	-0.005660	-0.021913	1.016813	-0.008584	-0.328948	-0.158585	-134.393616	-153.398499	-405.971741	-134.568024	-153.243149	-405.454803	1640	1640	1640	1640
2.761145	0.004025	0	0	0	0	-1.276164	0.371060	130.245270	-0.005306	-0.022437	1.016778	-0.603584	-0.223947	0.033915	-135.313614	-153.398499	-404.933990	-134.582382	-153.244965	-405.452240	1640	1640	1640	1640
2.785777	0.004022	0	0	0	0	-1.279090	0.372417	130.244934	-0.004903	-0.022627	1.017101	-0.061084	0.056052	-0.158585	-135.313614	-152.484985	-405.971741	-134.611252	-153.293533	-405.467224	1640	1640	1640	1640
2.810395	0.004019	0	0	0	0	-1.276368	0.371280	130.243195	-0.004469	-0.023080	1.017545	0.253916	0.038552	-0.246085	-134.393616	-153.398499	-404.933990	-134.656830	-153.304901	-405.490326	1640	1640	1640	1640
2.835056	0.004033	0	0	0	0	-1.276532	0.371104	130.242569	-0.004111	-0.023258	1.017862	0.148916	0.091052	-0.036085	-135.313614	-152.484985	-407.009491	-134.722305	-153.311920	-405.482635	1640	1640	1640	1640
2.859713	0.004021	0	0	0	0	-1.280114	0.368760	130.241302	-0.003762	-0.023082	1.018284	0.271416	-0.013948	-0.316085	-135.313614	-153.398499	-404.933990	-134.821518	-153.282791	-405.526123	1640	1640	1640	1640
2.884540	0.004028	0	0	0	0	-1.280135	0.369409	130.240662	-0.003513	-0.023121	1.018710	0.043916	0.458552	-0.211085	-134.393616	-153.398499	-407.009491	-134.884277	-153.183929	-405.530670	1640	1640	1640	1640
2.909217	0.004041	0	0	0	0	-1.281915	0.365700	130.240707	-0.003446	-0.023281	1.018895	-0.236084	-0.066447	-0.088585	-135.313614	-153.398499	-404.933990	-134.917725	-153.112518	-405.579224	1640	1640	1640	1640
2.934222	0.004151	0	0	0	0	-1.286871	0.359020	130.240173	-0.003483	-0.023510	1.018758	-0.096084	-0.258948	-0.053585	-134.393616	-152.484985	-404.933990	-134.923111	-153.073792	-405.561523	1640	1640	1640	1640
2.959008	0.004027	0	0	0	0	-1.288251	0.357325	130.240265	-0.003436	-0.023827	1.018505	0.008916	0.126053	-0.298585	-134.393616	-153.398499	-407.009491	-134.882660	-153.030518	-405.558075	1640	1640	1640	1640
2.984493	0.004025	0	0	0	0	-1.288538	0.354335	130.240753	-0.003368	-0.023822	1.018181	0.236416	0.161052	-0.071085	-134.393616	-153.398499	-405.971741	-134.811310	-153.029266	-405.519531	1640	1640	1640	1640
